Accession	Class
NsCD00591443	1
NsCD00591444	1
NsCD00591528	2
NsCD00591537	1
NsCD00591548	2
NsCD00598709	0
NsCD00598710	0
NsCD00598716	0
NsCD00598717	2
NsCD00598721	0
NsCD00598730	1
NsCD00598731	1
NsCD00598732	1
NsCD00598741	2
NsCD00598758	2
NsCD00598782	0
NsCD00598783	1
NsCD00627757	1
NsCD00627758	2
NsCD00627759	1
NsCD00627760	2
NsCD00627828	2
NsCD00627829	1
NsCD00627845	2
NsCD00627911	2
NsCD00627912	1
NsCD00627913	0
NsCD00665735	2
NsCD00665736	1
NsCD00665979	1
NsCD00666154	1
NsCD00666170	2
NsCD00666255	0
NsCD00666257	2
NtCD00665041	2
NtCD00665042	2
NtCD00665043	2
OoCD00422927	1
OoCD00540548	2
OoCD00540549	0
OoCD00540550	1
OoCD00540551	0
OoCD00590287	2
OoCD00590288	1
OoCD00590289	1
OoCD00591099	2
OoCD00600790	0
OoCD00627883	1
OoCD00670575	0
OsCD00665038	2
OsCD00665332	2
OsCD00665333	2
OsCD00665334	2
PaCD00305975	2
PaCD00305976	2
PaCD00305977	2
PaCD00305978	2
PaCD00305980	2
PaCD00305981	2
PaCD00305982	2
PaCD00305983	1
PaCD00331625	2
PaCD00331626	2
PaCD00331627	0
PaCD00331628	1
PaCD00334711	2
PaCD00338268	0
PaCD00338795	0
PaCD00338796	2
PaCD00338797	2
PaCD00338798	1
PaCD00338799	2
PaCD00339435	1
PaCD00339436	0
PaCD00339437	1
PaCD00339438	0
PaCD00339439	0
PaCD00343878	2
PaCD00343906	1
PaCD00343907	0
PaCD00343908	1
PaCD00343909	0
PaCD00343959	2
PaCD00343960	0
PaCD00343961	2
PaCD00343962	2
PaCD00343963	2
PaCD00343964	1
PaCD00344222	2
PaCD00344223	0
PaCD00344224	0
PaCD00344285	0
PaCD00344286	0
PaCD00344287	0
PaCD00344288	0
PaCD00344289	1
PaCD00344290	2
PaCD00344291	2
PaCD00344292	0
PaCD00344293	2
PaCD00344294	2
PaCD00344295	1
PaCD00344296	2
PaCD00344297	2
PaCD00344298	2
PaCD00344299	2
PaCD00344300	2
PaCD00344301	1
PaCD00344302	2
PaCD00344303	2
PaCD00344304	1
PaCD00344305	2
PaCD00344306	2
PaCD00344307	2
PaCD00385610	0
PaCD00385611	2
PaCD00385612	0
PaCD00385630	2
PaCD00385631	2
PaCD00385632	1
PaCD00385633	2
PaCD00385634	0
PaCD00385635	2
PaCD00385636	2
PaCD00385637	2
PaCD00385638	1
PaCD00385639	0
PaCD00385640	0
PaCD00385641	0
PaCD00385642	1
PaCD00385643	1
PaCD00385644	1
PaCD00385645	1
PaCD00385646	1
PaCD00385647	0
PaCD00385648	0
PaCD00385743	0
PaCD00385744	0
PaCD00385745	0
PaCD00385746	2
PaCD00385747	1
PaCD00385748	2
PaCD00385749	2
PaCD00385750	2
PaCD00385751	2
PaCD00385752	2
PaCD00385753	0
PaCD00385754	2
PaCD00385755	0
PaCD00385756	0
PaCD00385757	2
PaCD00385758	0
PaCD00385759	1
PaCD00422873	1
PaCD00422882	2
PaCD00422883	2
PaCD00423084	1
PaCD00423474	0
PaCD00423475	2
PaCD00423476	0
PaCD00429617	2
PaCD00530930	1
PaCD00530953	0
PaCD00531212	2
PaCD00531213	2
PaCD00531214	2
PaCD00531215	2
PaCD00531230	2
PaCD00531305	0
PaCD00531306	2
PaCD00531307	1
PaCD00536138	0
PaCD00536139	0
PaCD00536140	0
PaCD00536141	0
PaCD00539777	2
PaCD00539778	2
PaCD00539779	2
PaCD00539851	2
PaCD00539852	1
PaCD00539853	0
PaCD00539854	1
PaCD00539855	1
PaCD00539856	1
PaCD00539857	1
PaCD00539858	2
PaCD00539859	2
PaCD00539860	0
PaCD00539861	2
PaCD00539862	2
PaCD00539986	0
PaCD00539987	0
PaCD00539988	2
PaCD00539989	2
PaCD00540255	2
PaCD00540256	2
PaCD00540257	2
PaCD00540258	1
PaCD00540259	1
PaCD00540260	1
PaCD00540375	2
PaCD00540471	2
PaCD00585219	2
PaCD00585220	2
PaCD00585221	1
PaCD00585222	0
PaCD00585223	0
PaCD00591232	0
PaCD00591233	0
PaCD00591234	0
PaCD00591235	0
PaCD00591500	2
PaCD00591501	1
PaCD00591502	0
PaCD00591503	0
PaCD00591504	0
PaCD00596937	2
PaCD00598097	2
PaCD00598098	0
PaCD00598773	2
PaCD00598857	1
PaCD00598861	1
PaCD00651442	2
PaCD00651443	0
PaCD00651444	2
PaCD00651445	2
PaCD00651446	2
PaCD00651447	2
PaCD00651448	2
PaCD00651449	2
PaCD00651450	2
PaCD00651451	1
PaCD00651452	2
PaCD00651453	2
PaCD00651454	1
PaCD00651797	0
PaCD00665699	2
PaCD00665905	1
PaCD00665906	0
PaCD00665911	2
PaCD00665912	2
PaCD00665923	2
PaCD00666023	2
PaCD00666109	1
PaCD00666227	0
PaCD00666228	0
PaCD00666248	0
PaCD00670532	0
PaCD00670533	2
PaCD00670534	2
PfCD00331087	2
PfCD00331186	0
PfCD00331187	1
PfCD00331188	1
PfCD00331189	2
PfCD00331190	0
PfCD00331191	2
PfCD00331192	2
PfCD00331193	2
PfCD00331291	2
PfCD00331293	2
PfCD00331294	0
PfCD00331295	0
PfCD00331297	2
PfCD00331298	2
PfCD00331299	1
PfCD00331300	0
PfCD00331301	2
PfCD00331302	2
PfCD00331303	0
PfCD00331304	2
PfCD00331305	0
PfCD00331306	2
PfCD00331307	2
PfCD00331309	1
PfCD00331310	0
PfCD00334709	0
PfCD00334710	2
PfCD00334871	0
PfCD00334872	1
PfCD00334873	0
PfCD00334897	2
PfCD00338233	2
PfCD00338234	2
PfCD00338235	2
PfCD00338236	2
PfCD00338606	1
PfCD00338607	1
PfCD00338608	2
PfCD00338609	1
PfCD00338610	2
PfCD00338611	2
PfCD00338612	1
PfCD00338613	2
PfCD00338615	2
PfCD00339430	1
PfCD00339431	2
PfCD00339432	1
PfCD00339433	1
PfCD00339434	1
PfCD00339596	0
PfCD00339597	0
PfCD00339598	0
PfCD00339599	0
PfCD00339600	0
PfCD00339601	2
PfCD00339602	0
PfCD00339603	2
PfCD00339604	0
PfCD00339605	0
PfCD00339606	2
PfCD00339607	0
PfCD00339608	2
PfCD00339609	1
PfCD00339610	1
PfCD00339611	0
PfCD00339723	2
PfCD00339724	2
PfCD00341359	0
PfCD00341363	1
PfCD00341364	0
PfCD00342540	0
PfCD00342541	0
PfCD00342542	1
PfCD00342543	0
PfCD00342544	1
PfCD00342584	2
PfCD00342585	2
PfCD00342586	0
PfCD00342587	0
PfCD00342788	2
PfCD00342789	2
PfCD00342790	1
PfCD00342791	2
PfCD00342792	0
PfCD00342793	2
PfCD00342794	0
PfCD00343344	2
PfCD00343395	0
PfCD00343396	0
PfCD00343397	0
PfCD00343398	2
PfCD00343399	2
PfCD00343400	2
PfCD00343401	2
PfCD00343402	2
PfCD00343403	2
PfCD00343404	2
PfCD00343405	0
PfCD00343406	1
PfCD00343407	2
PfCD00343408	0
PfCD00343409	2
PfCD00343410	1
PfCD00343411	2
PfCD00343412	2
PfCD00343413	2
PfCD00343414	2
PfCD00343415	0
PfCD00343416	0
PfCD00343417	0
PfCD00343418	1
PfCD00343420	0
PfCD00343421	2
PfCD00343422	1
PfCD00343423	2
PfCD00343424	0
PfCD00343425	1
PfCD00343426	0
PfCD00343427	2
PfCD00343428	0
PfCD00343429	2
PfCD00343432	2
PfCD00343433	2
PfCD00343434	1
PfCD00343452	1
PfCD00343453	2
PfCD00343454	2
PfCD00343455	2
PfCD00343565	1
PfCD00343566	2
PfCD00343580	0
PfCD00343701	2
PfCD00343702	2
PfCD00344491	2
PfCD00344492	2
PfCD00344493	2
PfCD00344494	2
PfCD00344495	2
PfCD00344496	2
PfCD00344497	2
PfCD00344498	2
PfCD00344499	2
PfCD00344500	1
PfCD00344501	2
PfCD00344502	2
PfCD00344503	1
PfCD00344504	2
PfCD00344505	0
PfCD00344506	2
PfCD00344507	0
PfCD00344508	0
PfCD00344509	2
PfCD00344510	1
PfCD00344511	1
PfCD00344512	2
PfCD00344513	0
PfCD00384628	1
PfCD00384746	2
PfCD00384747	2
PfCD00384748	2
PfCD00384749	2
PfCD00384750	2
PfCD00384751	2
PfCD00384752	2
PfCD00384753	1
PfCD00384754	0
PfCD00385608	2
PfCD00385609	0
PfCD00385719	2
PfCD00385720	1
PfCD00385721	2
PfCD00385722	0
PfCD00385723	1
PfCD00385724	1
PfCD00385725	1
PfCD00385726	1
PfCD00385727	0
PfCD00385728	1
PfCD00385729	0
PfCD00385730	1
PfCD00385731	0
PfCD00385732	1
PfCD00385733	0
PfCD00385734	0
PfCD00385735	0
PfCD00385736	0
PfCD00385737	0
PfCD00385738	1
PfCD00385739	0
PfCD00385740	0
PfCD00385741	2
PfCD00385742	0
PfCD00422737	1
PfCD00422738	1
PfCD00422739	2
PfCD00422740	2
PfCD00422741	2
PfCD00422872	2
PfCD00422916	2
PfCD00422917	2
PfCD00423025	1
PfCD00423026	1
PfCD00423083	2
PfCD00423101	1
PfCD00423102	1
PfCD00423103	1
PfCD00423104	2
PfCD00423279	0
PfCD00423283	2
PfCD00429626	2
PfCD00530721	2
PfCD00530776	2
PfCD00530777	2
PfCD00530808	1
PfCD00530914	2
PfCD00530915	2
PfCD00530950	0
PfCD00530951	0
PfCD00530971	2
PfCD00531104	0
PfCD00531174	2
PfCD00531188	2
PfCD00531189	1
PfCD00531190	2
PfCD00531202	0
PfCD00531205	2
PfCD00531963	1
PfCD00536052	2
PfCD00536053	2
PfCD00536054	2
PfCD00536055	2
PfCD00536056	2
PfCD00536057	1
PfCD00536058	2
PfCD00536059	2
PfCD00536060	2
PfCD00536094	0
PfCD00536095	0
PfCD00536096	0
PfCD00536097	0
PfCD00536098	0
PfCD00536099	2
PfCD00536100	0
PfCD00536101	2
PfCD00536102	0
PfCD00536103	0
PfCD00536104	0
PfCD00536105	0
PfCD00536106	0
PfCD00536107	0
PfCD00539612	2
PfCD00539613	2
PfCD00539689	2
PfCD00539775	2
PfCD00539776	2
PfCD00539850	2
PfCD00539959	2
PfCD00539960	1
PfCD00539961	1
PfCD00539962	2
PfCD00539963	2
PfCD00539966	0
PfCD00539970	1
PfCD00539971	0
PfCD00540025	2
PfCD00540026	2
PfCD00540027	2
PfCD00540028	2
PfCD00540535	2
PfCD00540536	2
PfCD00540543	0
PfCD00540544	2
PfCD00540545	1
PfCD00540546	0
PfCD00540547	0
PfCD00540793	2
PfCD00540794	2
PfCD00540795	2
PfCD00540796	2
PfCD00540797	2
PfCD00540798	0
PfCD00540799	2
PfCD00540960	0
PfCD00585106	2
PfCD00585107	2
PfCD00585108	2
PfCD00585109	2
PfCD00589071	2
PfCD00590117	0
PfCD00590120	2
PfCD00590121	2
PfCD00590122	2
PfCD00590123	2
PfCD00590124	2
PfCD00590125	2
PfCD00590126	2
PfCD00590127	2
PfCD00590128	2
PfCD00590984	2
PfCD00590985	1
PfCD00590986	2
PfCD00590987	2
PfCD00590988	1
PfCD00590989	0
PfCD00591043	0
PfCD00591093	2
PfCD00591094	2
PfCD00591095	2
PfCD00591096	2
PfCD00591097	2
PfCD00591098	2
PfCD00591170	0
PfCD00591171	0
PfCD00591172	0
PfCD00591173	2
PfCD00591446	1
PfCD00591495	2
PfCD00591496	0
PfCD00591497	0
PfCD00591509	0
PfCD00591557	0
PfCD00591570	0
PfCD00598713	1
PfCD00598772	0
PfCD00598789	0
PfCD00598819	1
PfCD00598838	1
PfCD00627717	2
PfCD00627718	0
PfCD00627750	0
PfCD00627811	0
PfCD00627812	1
PfCD00627813	0
PfCD00627814	0
PfCD00627815	0
PfCD00627870	2
PfCD00628085	2
PfCD00665888	2
PfCD00665933	0
PfCD00665948	0
PfCD00665998	2
PfCD00666063	2
PfCD00666226	2
PfCD00666293	2
PfCD00666294	0
PgCD00338867	2
PgCD00338868	2
PgCD00338869	2
PgCD00338870	2
PgCD00339365	2
PgCD00339366	2
PgCD00339367	0
PgCD00343508	2
PgCD00343509	2
PgCD00343744	2
PgCD00343939	2
PgCD00343940	2
PgCD00343941	2
PgCD00343942	2
PgCD00344260	2
PgCD00344261	0
PgCD00344557	1
PgCD00530836	2
PgCD00531222	0
PgCD00531223	2
PgCD00536091	0
PgCD00536092	0
PgCD00536093	2
PgCD00536371	2
PgCD00536372	2
PgCD00536373	2
PgCD00536374	2
PgCD00536375	2
PgCD00536376	2
PgCD00536377	1
PgCD00540728	2
PgCD00540780	2
PgCD00540781	0
PgCD00585592	2
PgCD00588662	1
PgCD00588663	1
PgCD00589072	0
PgCD00589073	1
PgCD00590118	2
PgCD00590119	2
PgCD00590286	2
PgCD00590479	2
PgCD00591375	2
PgCD00591425	2
PgCD00591487	1
PgCD00598729	2
PgCD00600789	2
PgCD00627816	0
PgCD00627817	1
PgCD00665610	1
PgCD00666101	1
PmCD00330978	1
PmCD00330979	2
PmCD00330980	2
PmCD00330981	2
PmCD00330982	2
PmCD00330983	2
PmCD00330984	0
PmCD00330985	2
PmCD00330986	0
PmCD00331567	2
PmCD00331568	2
PmCD00331569	2
PmCD00331997	2
PmCD00331998	2
PmCD00331999	1
PmCD00332000	2
PmCD00332001	1
PmCD00338476	0
PmCD00338477	1
PmCD00339693	0
PmCD00339694	2
PmCD00341413	1
PmCD00342639	2
PmCD00342640	2
PmCD00342641	2
PmCD00344012	0
PmCD00344013	0
PmCD00344014	2
PmCD00344015	2
PmCD00344016	2
PmCD00344017	0
PmCD00344018	2
PmCD00344019	0
PmCD00344020	2
PmCD00344179	1
PmCD00344180	2
PmCD00344181	2
PmCD00344182	2
PmCD00344315	2
PmCD00344601	0
PmCD00344602	0
PmCD00397429	0
PmCD00397430	2
PmCD00397431	2
PmCD00397432	2
PmCD00397433	2
PmCD00397434	0
PmCD00422963	1
PmCD00423300	0
PmCD00531124	1
PmCD00531207	2
PmCD00539953	0
PmCD00539954	0
PmCD00539955	0
PmCD00539956	0
PmCD00539957	0
PmCD00539958	0
PmCD00540419	0
PmCD00540538	2
PmCD00540838	1
PmCD00540839	0
PmCD00540840	1
PmCD00540841	2
PmCD00540842	2
PmCD00540992	1
PmCD00541031	1
PmCD00546499	2
PmCD00546500	0
PmCD00546576	2
PmCD00589497	2
PmCD00589498	2
PmCD00589499	0
PmCD00589500	0
PmCD00589501	0
PmCD00589502	0
PmCD00589503	0
PmCD00591181	2
PmCD00591182	2
PmCD00591574	2
PmCD00627719	2
PmCD00627720	2
PmCD00627843	0
PmCD00665988	2
PmCD00666043	2
PmCD00670550	1
PpCD00331224	0
PpCD00331450	0
PpCD00331451	0
PpCD00331527	2
PpCD00331528	2
PpCD00331529	2
PpCD00331530	2
PpCD00331531	2
PpCD00331532	2
PpCD00331533	2
PpCD00331534	2
PpCD00331535	2
PpCD00331536	2
PpCD00331537	2
PpCD00331538	2
PpCD00331539	2
PpCD00331540	2
PpCD00331541	2
PpCD00331542	2
PpCD00331543	2
PpCD00331544	2
PpCD00331545	2
PpCD00331546	2
PpCD00331547	2
PpCD00331548	2
PpCD00331549	2
PpCD00331550	2
PpCD00331551	2
PpCD00331552	2
PpCD00331553	2
PpCD00331554	2
PpCD00331555	2
PpCD00331556	2
PpCD00334896	2
PpCD00338961	2
PpCD00338962	2
PpCD00338963	2
PpCD00338964	0
PpCD00338965	2
PpCD00338966	0
PpCD00338967	2
PpCD00338968	2
PpCD00338969	0
PpCD00338970	2
PpCD00338971	0
PpCD00338972	2
PpCD00338973	2
PpCD00338974	2
PpCD00338975	0
PpCD00338976	2
PpCD00338977	2
PpCD00338978	2
PpCD00338979	2
PpCD00338980	2
PpCD00338981	1
PpCD00338982	2
PpCD00338983	0
PpCD00338984	0
PpCD00338985	2
PpCD00338986	1
PpCD00338987	2
PpCD00338988	2
PpCD00338989	0
PpCD00338990	0
PpCD00338991	2
PpCD00338992	0
PpCD00338993	2
PpCD00338994	1
PpCD00338995	2
PpCD00338996	2
PpCD00338997	2
PpCD00338998	1
PpCD00339126	2
PpCD00339127	2
PpCD00339356	2
PpCD00339357	1
PpCD00339358	2
PpCD00339359	1
PpCD00339360	2
PpCD00339361	1
PpCD00339362	2
PpCD00339363	0
PpCD00339364	2
PpCD00339820	0
PpCD00343477	2
PpCD00343478	1
PpCD00343673	0
PpCD00343674	2
PpCD00343675	0
PpCD00343676	1
PpCD00343677	1
PpCD00343678	1
PpCD00343679	2
PpCD00423074	2
PpCD00423080	2
PpCD00530784	2
PpCD00531000	2
PpCD00536178	2
PpCD00536179	2
PpCD00536180	2
PpCD00536369	0
PpCD00536370	2
PpCD00539771	2
PpCD00539772	2
PpCD00539773	2
PpCD00539774	0
PpCD00539993	0
PpCD00539994	2
PpCD00539995	2
PpCD00540541	1
PpCD00540542	2
PpCD00540711	2
PpCD00540712	2
PpCD00540713	2
PpCD00540714	2
PpCD00540715	2
PpCD00585201	0
PpCD00585202	1
PpCD00585203	2
PpCD00588641	0
PpCD00588642	0
PpCD00588643	2
PpCD00588644	1
PpCD00588645	2
PpCD00588646	0
PpCD00588647	2
PpCD00588648	2
PpCD00588649	1
PpCD00588650	1
PpCD00588651	0
PpCD00588652	1
PpCD00588653	1
PpCD00588654	2
PpCD00588655	1
PpCD00588656	1
PpCD00588657	1
PpCD00588658	1
PpCD00588659	2
PpCD00588660	1
PpCD00588661	1
PpCD00590291	2
PpCD00590292	2
PpCD00590293	2
PpCD00590294	0
PpCD00590295	2
PpCD00590296	0
PpCD00590478	2
PpCD00591153	0
PpCD00591154	1
PpCD00591155	2
PpCD00591156	0
PpCD00591157	0
PpCD00591158	0
PpCD00591159	0
PpCD00591160	0
PpCD00591161	0
PpCD00591162	1
PpCD00591163	0
PpCD00591164	1
PpCD00591165	2
PpCD00591166	0
PpCD00591167	2
PpCD00591168	0
PpCD00591169	0
PpCD00591231	2
PpCD00598840	2
PpCD00605771	1
PpCD00626413	1
PpCD00626494	0
PpCD00651804	0
PpCD00665663	2
PpCD00665755	2
PpCD00665944	0
PpCD00666012	2
PpCD00666013	2
PpCD00666192	2
PpCD00666193	2
PsCD00331214	1
PsCD00331215	1
PsCD00331216	1
PsCD00331217	0
PsCD00331218	0
PsCD00331219	0
PsCD00331220	0
PsCD00331221	1
PsCD00331222	1
PsCD00331223	2
PsCD00338285	2
PsCD00338731	1
PsCD00338732	1
PsCD00338733	2
PsCD00338735	2
PsCD00338736	2
PsCD00338737	2
PsCD00338738	2
PsCD00338739	2
PsCD00338741	1
PsCD00338742	2
PsCD00338743	2
PsCD00338744	1
PsCD00338745	1
PsCD00338747	1
PsCD00339115	0
PsCD00339116	1
PsCD00339117	1
PsCD00339118	1
PsCD00339119	2
PsCD00339120	0
PsCD00339121	0
PsCD00339122	0
PsCD00339123	1
PsCD00339124	0
PsCD00339125	0
PsCD00339819	0
PsCD00341360	0
PsCD00342694	1
PsCD00342695	2
PsCD00342984	2
PsCD00342985	2
PsCD00342986	2
PsCD00343447	1
PsCD00343448	2
PsCD00343449	2
PsCD00343450	2
PsCD00343667	1
PsCD00343668	0
PsCD00343669	1
PsCD00343670	2
PsCD00343671	0
PsCD00343876	0
PsCD00343877	0
PsCD00343898	0
PsCD00343899	2
PsCD00343900	2
PsCD00343901	1
PsCD00343902	2
PsCD00343903	1
PsCD00343904	2
PsCD00343905	1
PsCD00343954	1
PsCD00343955	0
PsCD00343956	1
PsCD00343957	2
PsCD00343958	2
PsCD00344688	2
PsCD00384763	2
PsCD00384764	1
PsCD00384765	2
PsCD00384766	2
PsCD00384767	2
PsCD00384768	1
PsCD00384769	2
PsCD00384778	1
PsCD00385370	2
PsCD00422915	0
PsCD00423072	2
PsCD00423294	1
PsCD00423295	0
PsCD00423296	2
PsCD00423297	2
PsCD00423298	1
PsCD00530852	2
PsCD00530940	0
PsCD00530943	0
PsCD00531211	1
PsCD00539766	2
PsCD00539767	1
PsCD00539768	2
PsCD00539769	2
PsCD00539770	2
PsCD00540700	1
PsCD00540701	1
PsCD00540702	1
PsCD00540703	2
PsCD00540704	2
PsCD00540705	2
PsCD00540706	0
PsCD00540957	2
PsCD00540958	2
PsCD00540959	2
PsCD00590116	2
PsCD00590974	1
PsCD00590975	2
PsCD00590976	2
PsCD00590977	1
PsCD00590978	2
PsCD00590979	2
PsCD00590980	2
PsCD00590981	2
PsCD00590982	2
PsCD00590983	2
PsCD00591225	1
PsCD00591226	2
PsCD00591227	2
PsCD00591228	2
PsCD00591229	2
PsCD00591230	1
PsCD00591499	2
PsCD00591527	0
PsCD00598831	2
PsCD00665691	2
PsCD00665728	2
PsCD00665729	2
PsCD00665730	0
PsCD00665881	2
PsCD00665904	1
PsCD00665910	1
PsCD00665989	1
PsCD00666006	2
PsCD00666027	2
PsCD00666076	0
PsCD00666077	1
PsCD00666108	2
PsCD00666196	0
PsCD00670603	1
PsCD00670604	1
PsCD00670605	2
PvCD00590290	2
PvCD00665666	2
RdCD00331209	1
RdCD00331210	0
RdCD00331211	0
RdCD00331212	0
RdCD00331213	0
RdCD00331287	2
RdCD00331288	0
RdCD00331289	0
RdCD00331290	0
RdCD00331596	1
RdCD00331943	2
RdCD00339108	0
RdCD00339109	2
RdCD00339110	2
RdCD00339111	2
RdCD00339112	0
RdCD00339113	2
RdCD00339114	0
RdCD00343660	0
RdCD00343661	0
RdCD00343662	0
RdCD00343663	1
RdCD00343664	0
RdCD00343665	0
RdCD00343666	1
RdCD00385605	0
RdCD00385606	1
RdCD00385607	2
RdCD00422914	0
RdCD00422925	2
RdCD00530785	0
RdCD00530786	0
RdCD00536145	2
RdCD00536146	0
RdCD00536147	2
RdCD00536148	0
RdCD00536149	0
RdCD00536150	0
RdCD00536494	2
RdCD00536495	2
RdCD00591310	1
RdCD00591311	1
RdCD00591312	1
RdCD00591313	0
RdCD00591314	1
RdCD00591315	1
RdCD00591526	2
RdCD00598786	0
RdCD00598787	0
RdCD00598788	2
RdCD00665885	0
RdCD00665886	2
RdCD00666009	0
RdCD00666195	2
ReCD00331282	0
ReCD00331283	0
ReCD00331284	0
ReCD00331285	0
ReCD00331286	0
ReCD00339106	0
ReCD00339107	0
ReCD00339690	1
ReCD00341361	0
ReCD00341362	0
ReCD00343394	0
ReCD00343646	1
ReCD00343647	1
ReCD00343648	0
ReCD00343649	1
ReCD00343650	0
ReCD00343651	0
ReCD00343652	2
ReCD00343653	1
ReCD00343654	2
ReCD00343655	2
ReCD00343656	2
ReCD00343657	2
ReCD00343658	2
ReCD00343659	2
ReCD00540956	2
ReCD00591303	2
ReCD00591304	2
ReCD00591305	0
ReCD00591306	2
ReCD00591307	1
ReCD00591308	1
ReCD00591309	0
ReCD00663498	2
RfCD00331084	2
RfCD00331085	0
RfCD00331086	2
RfCD00331595	0
RfCD00334700	2
RfCD00338505	0
RfCD00338506	0
RfCD00338507	2
RfCD00338508	2
RfCD00338509	0
RfCD00338510	0
RfCD00343926	2
RfCD00343927	2
RfCD00343928	2
RfCD00343929	2
RfCD00343930	2
RfCD00343931	0
RfCD00343932	2
RfCD00343933	2
RfCD00343934	0
RfCD00343935	2
RfCD00343936	0
RfCD00343937	0
RfCD00343938	2
RfCD00343945	2
RfCD00343946	0
RfCD00343947	1
RfCD00343948	1
RfCD00344103	0
RfCD00344480	0
RfCD00344481	0
RfCD00344482	0
RfCD00344483	1
RfCD00344521	0
RfCD00344522	0
RfCD00344523	0
RfCD00344524	0
RfCD00344525	0
RfCD00344526	2
RfCD00344689	2
RfCD00344692	2
RfCD00344694	1
RfCD00344695	2
RfCD00344697	2
RfCD00344700	2
RfCD00344701	0
RfCD00344703	2
RfCD00344705	0
RfCD00344706	2
RfCD00384919	1
RfCD00422861	1
RfCD00422862	0
RfCD00422863	1
RfCD00422996	0
RfCD00429614	2
RfCD00539881	1
RfCD00539882	1
RfCD00539883	2
RfCD00539884	2
RfCD00539885	0
RfCD00540225	0
RfCD00540226	1
RfCD00540227	1
RfCD00540228	1
RfCD00540229	2
RfCD00540230	2
RfCD00540231	1
RfCD00540232	2
RfCD00590326	2
RfCD00590965	2
RfCD00590966	0
RfCD00590967	0
RfCD00590968	2
RfCD00590969	2
RfCD00590970	0
RfCD00590971	2
RfCD00598754	1
RfCD00628082	2
RfCD00665907	1
RfCD00665908	2
RfCD00665909	1
RfCD00665913	2
RfCD00665914	2
RfCD00665915	2
RfCD00665916	2
RfCD00665926	2
RfCD00665927	1
RfCD00665939	2
RfCD00665940	2
RfCD00666081	0
RfCD00666082	2
RfCD00666083	2
RfCD00666096	2
RfCD00666097	2
RfCD00666098	1
RfCD00666099	2
RfCD00666100	2
RfCD00666103	2
RfCD00666104	1
RfCD00666105	2
RfCD00666106	2
RfCD00666130	0
RfCD00666131	2
RfCD00666132	0
RfCD00666133	2
RfCD00666156	2
RfCD00666157	0
RfCD00666158	2
RfCD00666159	2
RfCD00666160	0
RfCD00666161	2
RfCD00666169	0
RfCD00666207	2
RfCD00666281	1
RfCD00670578	2
RgCD00331240	0
RgCD00331243	2
RgCD00331244	0
RgCD00331245	2
RgCD00331470	2
RgCD00331472	0
RgCD00331473	2
RgCD00331475	1
RgCD00331477	1
RgCD00331478	1
RgCD00331479	1
RgCD00331480	2
RgCD00331482	0
RgCD00331483	1
RgCD00339787	2
RgCD00339788	1
RgCD00339789	0
RgCD00339790	2
RgCD00339791	0
RgCD00339792	2
RgCD00339793	2
RgCD00339794	2
RgCD00339795	2
RgCD00339796	2
RgCD00339797	2
RgCD00423119	2
RgCD00423120	2
RgCD00423121	1
RgCD00530997	1
RgCD00530998	2
RgCD00591186	2
RgCD00591187	2
RgCD00591188	0
RgCD00591189	2
RgCD00591190	2
RgCD00591191	2
RgCD00591192	2
RgCD00591193	2
RgCD00591194	2
RgCD00591195	2
RgCD00591196	2
RgCD00651793	2
RgCD00651794	2
RgCD00651795	2
RlCD00385604	0
RlCD00626350	2
RlCD00665652	2
RmCD00584517	1
RmCD00585572	2
RmCD00585573	0
RmCD00585574	2
RmCD00585575	2
RmCD00585576	2
RmCD00598431	2
RmCD00626411	2
RoCD00331241	2
RoCD00331242	2
RoCD00331246	2
RoCD00331247	2
RoCD00331248	2
RoCD00331249	1
RoCD00331276	2
RoCD00338405	2
RoCD00338406	2
RoCD00338407	2
RoCD00339798	2
RoCD00339799	2
RoCD00339800	2
RoCD00339801	2
RoCD00339838	2
RoCD00339839	1
RoCD00339840	2
RoCD00530882	2
RoCD00628087	2
RoCD00665992	2
RpCD00331080	0
RpCD00331081	0
RpCD00331082	2
RpCD00331083	0
RpCD00334696	0
RpCD00334697	0
RpCD00334698	2
RpCD00334699	2
RpCD00338284	2
RpCD00338718	2
RpCD00338719	2
RpCD00338720	2
RpCD00338722	2
RpCD00338723	2
RpCD00338724	2
RpCD00338725	2
RpCD00338726	1
RpCD00338727	1
RpCD00338772	2
RpCD00338773	2
RpCD00338775	2
RpCD00338777	2
RpCD00338780	2
RpCD00338781	2
RpCD00338783	2
RpCD00338785	2
RpCD00338786	2
RpCD00338787	2
RpCD00338788	2
RpCD00338789	2
RpCD00338790	2
RpCD00338791	2
RpCD00338792	2
RpCD00338793	2
RpCD00338794	2
RpCD00339417	2
RpCD00339418	2
RpCD00339419	2
RpCD00339420	2
RpCD00339421	0
RpCD00339422	1
RpCD00339423	2
RpCD00339424	0
RpCD00339425	1
RpCD00339426	2
RpCD00339427	2
RpCD00339428	2
RpCD00339429	1
RpCD00339591	1
RpCD00339592	2
RpCD00339593	0
RpCD00339594	1
RpCD00339595	2
RpCD00339689	0
RpCD00343869	2
RpCD00343870	0
RpCD00343871	2
RpCD00343872	0
RpCD00343873	0
RpCD00343874	2
RpCD00343875	2
RpCD00344468	0
RpCD00344469	2
RpCD00344470	2
RpCD00344471	2
RpCD00344472	0
RpCD00344473	2
RpCD00344474	0
RpCD00344751	2
RpCD00422881	2
